region,category,parameter,mode,powertrain,unit,value_2022,value_2023,value_2024,growth_rate,threshold,is_small_base,growth_rate_uncapped,fill_method,growth_2022_2023_pct,applied_growth_rate_pct,uncapped_growth_rate_pct,was_capped,note
Germany,Historical,EV stock,Buses,BEV,Vehicles,1700.0,2800.0,4611.764705882353,0.6470588235294118,100.0,False,0.6470588235294118,forward_fill,64.71,64.71,64.71,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV sales,Buses,BEV,Vehicles,630.0,840.0,1120.0,0.3333333333333333,100.0,False,0.3333333333333333,forward_fill,33.33,33.33,33.33,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV charging points,EV,Publicly available fast,charging points,15000.0,21000.0,29399.999999999996,0.4,50.0,False,0.4,forward_fill,40.0,40.0,40.0,False,Established market (≥50.0 charging points) - historical growth applied
Germany,Historical,EV charging points,EV,Publicly available slow,charging points,71000.0,87000.0,106605.6338028169,0.22535211267605634,50.0,False,0.22535211267605634,forward_fill,22.54,22.54,22.54,False,Established market (≥50.0 charging points) - historical growth applied
Germany,Historical,EV sales,Vans,PHEV,Vehicles,770.0,360.0,251.99999999999997,-0.3,100.0,False,-0.5324675324675324,forward_fill,-53.25,-30.0,-53.25,True,Small base (<100.0 Vehicles) - capped at 150% (was -53.2%)
Germany,Historical,EV sales,Vans,FCEV,Vehicles,,48.0,50.400000000000006,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Germany,Historical,EV stock,Vans,FCEV,Vehicles,16.0,55.0,137.5,1.5,100.0,True,2.4375,forward_fill,243.75,150.0,243.75,True,Small base (<100.0 Vehicles) - capped at 150% (was 243.8%)
Germany,Historical,EV stock,Vans,BEV,Vehicles,53000.0,89000.0,149452.83018867922,0.6792452830188679,100.0,False,0.6792452830188679,forward_fill,67.92,67.92,67.92,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV stock,Buses,PHEV,Vehicles,130.0,140.0,150.76923076923077,0.07692307692307693,100.0,False,0.07692307692307693,forward_fill,7.69,7.69,7.69,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV sales,Vans,BEV,Vehicles,18000.0,25000.0,34722.22222222222,0.3888888888888889,100.0,False,0.3888888888888889,forward_fill,38.89,38.89,38.89,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV sales,Buses,FCEV,Vehicles,21.0,43.0,88.04761904761904,1.0476190476190477,100.0,True,1.0476190476190477,forward_fill,104.76,104.76,104.76,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV stock,Buses,FCEV,Vehicles,68.0,160.0,376.47058823529414,1.3529411764705883,100.0,False,1.3529411764705883,forward_fill,135.29,135.29,135.29,False,Established market (≥100.0 Vehicles) - historical growth applied
Germany,Historical,EV sales,Buses,PHEV,Vehicles,15.0,5.0,3.5,-0.3,100.0,True,-0.6666666666666666,forward_fill,-66.67,-30.0,-66.67,True,Small base (<100.0 Vehicles) - capped at 150% (was -66.7%)
Greece,Historical,EV charging points,EV,Publicly available fast,charging points,190.0,330.0,573.1578947368421,0.7368421052631579,50.0,False,0.7368421052631579,forward_fill,73.68,73.68,73.68,False,Established market (≥50.0 charging points) - historical growth applied
Greece,Historical,EV charging points,EV,Publicly available slow,charging points,2800.0,4800.0,8228.57142857143,0.7142857142857143,50.0,False,0.7142857142857143,forward_fill,71.43,71.43,71.43,False,Established market (≥50.0 charging points) - historical growth applied
Greece,Historical,EV stock share,Cars,EV,percent,0.519999980926514,0.910000026226044,1.592500150203712,0.7500001146243206,1.0,True,0.7500001146243206,forward_fill,75.0,75.0,75.0,False,Established market (≥1.0 percent) - historical growth applied
Greece,Historical,EV sales share,Cars,EV,percent,7.90000009536743,14.0,24.810126282774938,0.772151877341067,1.0,False,0.772151877341067,forward_fill,77.22,77.22,77.22,False,Established market (≥1.0 percent) - historical growth applied
Greece,Historical,EV stock,Cars,PHEV,Vehicles,12000.0,21000.0,36750.0,0.75,100.0,False,0.75,forward_fill,75.0,75.0,75.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Greece,Historical,EV sales,Cars,BEV,Vehicles,2800.0,7000.0,17500.0,1.5,100.0,False,1.5,forward_fill,150.0,150.0,150.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Greece,Historical,EV stock,Cars,BEV,Vehicles,7400.0,13000.0,22837.83783783784,0.7567567567567568,100.0,False,0.7567567567567568,forward_fill,75.68,75.68,75.68,False,Established market (≥100.0 Vehicles) - historical growth applied
Greece,Historical,EV sales,Cars,PHEV,Vehicles,5500.0,10000.0,18181.818181818184,0.8181818181818182,100.0,False,0.8181818181818182,forward_fill,81.82,81.82,81.82,False,Established market (≥100.0 Vehicles) - historical growth applied
Hungary,Historical,EV sales share,Cars,EV,percent,8.60000038146973,11.0,14.069766817768587,0.2790697107062352,1.0,False,0.2790697107062352,forward_fill,27.91,27.91,27.91,False,Established market (≥1.0 percent) - historical growth applied
Hungary,Historical,EV sales,Cars,PHEV,Vehicles,4900.0,5500.0,6173.469387755102,0.12244897959183673,100.0,False,0.12244897959183673,forward_fill,12.24,12.24,12.24,False,Established market (≥100.0 Vehicles) - historical growth applied
Hungary,Historical,EV sales,Cars,BEV,Vehicles,4700.0,5800.0,7157.446808510638,0.23404255319148937,100.0,False,0.23404255319148937,forward_fill,23.4,23.4,23.4,False,Established market (≥100.0 Vehicles) - historical growth applied
Iceland,Historical,EV charging points,EV,Publicly available fast,charging points,180.0,160.0,142.22222222222223,-0.1111111111111111,50.0,False,-0.1111111111111111,forward_fill,-11.11,-11.11,-11.11,False,Established market (≥50.0 charging points) - historical growth applied
Iceland,Historical,EV charging points,EV,Publicly available slow,charging points,850.0,1400.0,2305.8823529411766,0.6470588235294118,50.0,False,0.6470588235294118,forward_fill,64.71,64.71,64.71,False,Established market (≥50.0 charging points) - historical growth applied
Iceland,Historical,EV sales,Cars,BEV,Vehicles,6900.0,10000.0,14492.753623188406,0.4492753623188406,100.0,False,0.4492753623188406,forward_fill,44.93,44.93,44.93,False,Established market (≥100.0 Vehicles) - historical growth applied
Iceland,Historical,EV sales share,Cars,EV,percent,69.0,71.0,73.05797101449275,0.028985507246376812,1.0,False,0.028985507246376812,forward_fill,2.9,2.9,2.9,False,Established market (≥1.0 percent) - historical growth applied
Iceland,Historical,EV stock share,Cars,EV,percent,14.0,18.0,23.14285714285714,0.2857142857142857,1.0,False,0.2857142857142857,forward_fill,28.57,28.57,28.57,False,Established market (≥1.0 percent) - historical growth applied
Iceland,Historical,EV stock,Cars,PHEV,Vehicles,19000.0,22000.0,25473.684210526317,0.15789473684210525,100.0,False,0.15789473684210525,forward_fill,15.79,15.79,15.79,False,Established market (≥100.0 Vehicles) - historical growth applied
Iceland,Historical,EV sales,Cars,FCEV,Vehicles,,1.0,1.05,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Iceland,Historical,EV sales,Cars,PHEV,Vehicles,5100.0,2400.0,1680.0,-0.3,100.0,False,-0.5294117647058824,forward_fill,-52.94,-30.0,-52.94,True,Small base (<100.0 Vehicles) - capped at 150% (was -52.9%)
Iceland,Historical,EV stock,Cars,FCEV,Vehicles,31.0,27.0,23.516129032258064,-0.12903225806451613,100.0,True,-0.12903225806451613,forward_fill,-12.9,-12.9,-12.9,False,Established market (≥100.0 Vehicles) - historical growth applied
Iceland,Historical,EV stock,Cars,BEV,Vehicles,14000.0,22000.0,34571.42857142857,0.5714285714285714,100.0,False,0.5714285714285714,forward_fill,57.14,57.14,57.14,False,Established market (≥100.0 Vehicles) - historical growth applied
India,Projection-STEPS,EV stock,Cars,FCEV,Vehicles,3.0,3.0,3.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
India,Historical,EV charging points,EV,Publicly available fast,charging points,4100.0,4100.0,4100.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
India,Historical,EV charging points,EV,Publicly available slow,charging points,6800.0,6800.0,6800.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
India,Historical,Electricity demand,Buses,EV,GWh,,790.0,829.5,0.05,10.0,False,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
India,Historical,Electricity demand,Vans,EV,GWh,,41.0,43.050000000000004,0.05,10.0,False,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
India,Historical,Electricity demand,Cars,EV,GWh,0.074000000953674,410.0,2271621.592346129,5539.5404691369,10.0,False,5539.5404691369,forward_fill,553954.05,553954.05,553954.05,False,Established market (≥10.0 GWh) - historical growth applied
India,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.00109999999404,0.003299999982119,0.0082499999552975,1.5,50.0,True,1.999999999999091,forward_fill,200.0,150.0,200.0,True,Small base (<50.0 Milion barrels per day) - capped at 150% (was 200.0%)
India,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.000260000000708,0.000230000005104,0.00020346154693765095,-0.11538459816272192,50.0,True,-0.11538459816272192,forward_fill,-11.54,-11.54,-11.54,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
India,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.001300000003539,0.002600000007078,0.005200000014156,1.0,50.0,True,1.0,forward_fill,100.0,100.0,100.0,False,Established market (≥50.0 Milion barrels per day) - historical growth applied
India,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",61.0,190.0,591.8032786885245,2.1147540983606556,50.0,False,2.1147540983606556,forward_fill,211.48,211.48,211.48,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
India,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",15.0,13.0,11.266666666666667,-0.13333333333333333,50.0,True,-0.13333333333333333,forward_fill,-13.33,-13.33,-13.33,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
India,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",72.0,150.0,312.49999999999994,1.0833333333333333,50.0,False,1.0833333333333333,forward_fill,108.33,108.33,108.33,False,"Established market (≥50.0 Oil displacement, million lge) - historical growth applied"
India,Historical,EV sales,Buses,FCEV,Vehicles,49.0,2.0,1.4,-0.3,100.0,True,-0.9591836734693877,forward_fill,-95.92,-30.0,-95.92,True,Small base (<100.0 Vehicles) - capped at 150% (was -95.9%)
India,Historical,EV stock,Buses,FCEV,Vehicles,,100.0,105.0,0.05,100.0,False,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
India,Historical,EV stock,Vans,BEV,Vehicles,6900.0,7300.0,7723.188405797102,0.057971014492753624,100.0,False,0.057971014492753624,forward_fill,5.8,5.8,5.8,False,Established market (≥100.0 Vehicles) - historical growth applied
